"","sample.ID","rn","facet_column","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col"
"2254","AU18_1111",119,"c","C22",1317,3671,3671,1,"C22"
"2255","AU18_1121",120,"c","C1n",9,9,5906,0.00152387402641382,"C1n"
"2256","AU18_1121",120,"c","1147954_C",9,18,5906,0.00304774805282763,"1147954_C"
"2257","AU18_1121",120,"c","21025_C",12,30,5906,0.00507958008804606,"21025_C"
"2258","AU18_1121",120,"c","2043_C",12,42,5906,0.00711141212326448,"2043_C"
"2259","AU18_1121",120,"c","2282558_C",13,55,5906,0.0093125634947511,"2282558_C"
"2260","AU18_1121",120,"c","2282561_C",14,69,5906,0.0116830342025059,"2282561_C"
"2261","AU18_1121",120,"c","2282560_C",15,84,5906,0.014222824246529,"2282560_C"
"2262","AU18_1121",120,"c","1170996_D",16,100,5906,0.0169319336268202,"1170996_D"
"2263","AU18_1121",120,"c","6624_D",16,116,5906,0.0196410430071114,"6624_D"
"2264","AU18_1121",120,"c","D1ih",16,132,5906,0.0223501523874026,"D1ih"
"2265","AU18_1121",120,"c","D1dm",17,149,5906,0.0252285811039621,"D1dm"
"2266","AU18_1121",120,"c","1645825_C",18,167,5906,0.0282763291567897,"1645825_C"
"2267","AU18_1121",120,"c","C1",20,187,5906,0.0316627158821537,"C1"
"2268","AU18_1121",120,"c","D2a",20,207,5906,0.0350491026075178,"D2a"
"2269","AU18_1121",120,"c","1148411_C",21,228,5906,0.03860480866915,"1148411_C"
"2270","AU18_1121",120,"c","37253_C",23,251,5906,0.0424991534033187,"37253_C"
"2271","AU18_1121",120,"c","1645678_C",23,274,5906,0.0463934981374873,"1645678_C"
"2272","AU18_1121",120,"c","2282565_C",25,299,5906,0.0506264815441923,"2282565_C"
"2273","AU18_1121",120,"c","D17e",25,324,5906,0.0548594649508974,"D17e"
"2274","AU18_1121",120,"c","C3cl",26,350,5906,0.0592617676938706,"C3cl"
"2275","AU18_1121",120,"c","2885791_D",29,379,5906,0.0641720284456485,"2885791_D"
"2276","AU18_1121",120,"c","D17d",33,412,5906,0.0697595665424992,"D17d"
"2277","AU18_1121",120,"c","D4ae",40,452,5906,0.0765323399932272,"D4ae"
"2278","AU18_1121",120,"c","C21",43,495,5906,0.0838130714527599,"C21"
"2279","AU18_1121",120,"c","D6c",50,545,5906,0.09227903826617,"D6c"
"2280","AU18_1121",120,"c","D1af",57,602,5906,0.101930240433457,"D1af"
"2281","AU18_1121",120,"c","C22ah",73,675,5906,0.114290551981036,"C22ah"
"2282","AU18_1121",120,"c","32528_D",77,752,5906,0.127328140873688,"32528_D"
"2283","AU18_1121",120,"c","D1d",159,911,5906,0.154249915340332,"D1d"
"2284","AU18_1121",120,"c","D4",347,1258,5906,0.213003725025398,"D4"
"2285","AU18_1121",120,"c","D6",428,1686,5906,0.285472400948188,"D6"
"2286","AU18_1121",120,"c","C3",459,2145,5906,0.363189976295293,"C3"
"2287","AU18_1121",120,"c","C22ad",475,2620,5906,0.443616661022689,"C22ad"
"2288","AU18_1121",120,"c","C22",967,3587,5906,0.60734845919404,"C22"
"2289","AU18_1121",120,"c","D1",2319,5906,5906,1,"D1"
"2290","AU18_1122",121,"c","2885803_C",13,13,8689,0.00149614455058119,"2885803_C"
"2291","AU18_1122",121,"c","C1b",17,30,8689,0.00345264127057199,"C1b"
"2292","AU18_1122",121,"c","57566_C",21,51,8689,0.00586949015997238,"57566_C"
"2293","AU18_1122",121,"c","D17e",23,74,8689,0.00851651513407757,"D17e"
"2294","AU18_1122",121,"c","1163651_C",27,101,8689,0.0116238922775924,"1163651_C"
"2295","AU18_1122",121,"c","D17d",27,128,8689,0.0147312694211071,"D17d"
"2296","AU18_1122",121,"c","181666_D",27,155,8689,0.0178386465646219,"181666_D"
"2297","AU18_1122",121,"c","123623_C",32,187,8689,0.0215214639198987,"123623_C"
"2298","AU18_1122",121,"c","2885802_D",32,219,8689,0.0252042812751755,"2885802_D"
"2299","AU18_1122",121,"c","2853_C",34,253,8689,0.0291172747151571,"2853_C"
"2300","AU18_1122",121,"c","2885739_C",38,291,8689,0.0334906203245483,"2885739_C"
"2301","AU18_1122",121,"c","11027_D",38,329,8689,0.0378639659339395,"11027_D"
"2302","AU18_1122",121,"c","92898_C",40,369,8689,0.0424674876280354,"92898_C"
"2303","AU18_1122",121,"c","2885791_D",40,409,8689,0.0470710093221314,"2885791_D"
"2304","AU18_1122",121,"c","57565_C",44,453,8689,0.052134883185637,"57565_C"
"2305","AU18_1122",121,"c","2885801_D",46,499,8689,0.0574289331338474,"2885801_D"
"2306","AU18_1122",121,"c","90777_C",53,552,8689,0.0635285993785246,"90777_C"
"2307","AU18_1122",121,"c","D2.2",53,605,8689,0.0696282656232017,"D2.2"
"2308","AU18_1122",121,"c","D2a",91,696,8689,0.0801012774772701,"D2a"
"2309","AU18_1122",121,"c","D1d",107,803,8689,0.0924156980089769,"D1d"
"2310","AU18_1122",121,"c","32528_D",107,910,8689,0.104730118540684,"32528_D"
"2311","AU18_1122",121,"c","D1af",115,1025,8689,0.11796524341121,"D1af"
"2312","AU18_1122",121,"c","D4ae",140,1165,8689,0.134077569340546,"D4ae"
"2313","AU18_1122",121,"c","D10",187,1352,8689,0.155599033260444,"D10"
"2314","AU18_1122",121,"c","D6c",194,1546,8689,0.17792611347681,"D6c"
"2315","AU18_1122",121,"c","C3co",314,1860,8689,0.214063758775463,"C3co"
"2316","AU18_1122",121,"c","D4",647,2507,8689,0.288525722177466,"D4"
"2317","AU18_1122",121,"c","C1",716,3223,8689,0.370928760501784,"C1"
"2318","AU18_1122",121,"c","D6",898,4121,8689,0.474277822534239,"D6"
"2319","AU18_1122",121,"c","C1n",1811,5932,8689,0.682702267234434,"C1n"
"2320","AU18_1122",121,"c","D1",2757,8689,8689,1,"D1"
"2321","AU18_1123",122,"c","2174376_C",44,44,10194,0.00431626446929566,"2174376_C"
"2322","AU18_1123",122,"c","1611789_C",45,89,10194,0.00873062585834805,"1611789_C"
"2323","AU18_1123",122,"c","1626916_C",53,142,10194,0.0139297626054542,"1626916_C"
"2324","AU18_1123",122,"c","1714620_C",60,202,10194,0.0198155777908574,"1714620_C"
"2325","AU18_1123",122,"c","1630543_C",64,266,10194,0.0260937806552874,"1630543_C"
"2326","AU18_1123",122,"c","1626763_C",65,331,10194,0.0324700804394742,"1626763_C"
"2327","AU18_1123",122,"c","1662001_C",86,417,10194,0.0409064155385521,"1662001_C"
"2328","AU18_1123",122,"c","1645568_C",130,547,10194,0.0536590151069256,"1645568_C"
"2329","AU18_1123",122,"c","1626350_C",150,697,10194,0.0683735530704336,"1626350_C"
"2330","AU18_1123",122,"c","1147954_C",171,868,10194,0.0851481263488326,"1147954_C"
"2331","AU18_1123",122,"c","1612485_C",183,1051,10194,0.103099862664312,"1612485_C"
"2332","AU18_1123",122,"c","1148411_C",192,1243,10194,0.121934471257603,"1148411_C"
"2333","AU18_1123",122,"c","C22ah",230,1473,10194,0.144496762801648,"C22ah"
"2334","AU18_1123",122,"c","1611788_C",309,1782,10194,0.174808711006474,"1611788_C"
"2335","AU18_1123",122,"c","C22ad",1053,2835,10194,0.2781047675103,"C22ad"
"2336","AU18_1123",122,"c","C3",1075,3910,10194,0.383558956248774,"C3"
"2337","AU18_1123",122,"c","C22",6284,10194,10194,1,"C22"
"2338","AU18_1124",123,"c","42219_C",17,17,3817,0.00445375949698716,"42219_C"
"2339","AU18_1124",123,"c","2174376_C",26,43,3817,0.0112653916688499,"2174376_C"
"2340","AU18_1124",123,"c","37253_C",29,72,3817,0.0188629813990045,"37253_C"
"2341","AU18_1124",123,"c","1630543_C",29,101,3817,0.026460571129159,"1630543_C"
"2342","AU18_1124",123,"c","1147954_C",33,134,3817,0.0351061042703694,"1147954_C"
"2343","AU18_1124",123,"c","1148411_C",33,167,3817,0.0437516374115798,"1148411_C"
"2344","AU18_1124",123,"c","1645678_C",35,202,3817,0.052921142258318,"1645678_C"
"2345","AU18_1124",123,"c","1645568_C",55,257,3817,0.0673303641603353,"1645568_C"
"2346","AU18_1124",123,"c","C1",59,316,3817,0.0827875294734084,"C1"
"2347","AU18_1124",123,"c","C21",62,378,3817,0.0990306523447734,"C21"
"2348","AU18_1124",123,"c","1611788_C",70,448,3817,0.11736966203825,"1611788_C"
"2349","AU18_1124",123,"c","C22ah",118,566,3817,0.148283992664396,"C22ah"
"2350","AU18_1124",123,"c","C22ad",605,1171,3817,0.306785433586586,"C22ad"
"2351","AU18_1124",123,"c","C3",846,2017,3817,0.528425465024889,"C3"
"2352","AU18_1124",123,"c","C22",1800,3817,3817,1,"C22"
"2353","AU18_1125",124,"c","1670084_C",14,14,7108,0.00196961170512099,"1670084_C"
"2354","AU18_1125",124,"c","2174376_C",15,29,7108,0.00407990996060777,"2174376_C"
"2355","AU18_1125",124,"c","21025_C",18,47,7108,0.0066122678671919,"21025_C"
"2356","AU18_1125",124,"c","1653201_C",18,65,7108,0.00914462577377603,"1653201_C"
"2357","AU18_1125",124,"c","2282560_C",20,85,7108,0.0119583567810917,"2282560_C"
"2358","AU18_1125",124,"c","1242406_D",20,105,7108,0.0147720877884074,"1242406_D"
"2359","AU18_1125",124,"c","1630543_C",22,127,7108,0.0178671918964547,"1630543_C"
"2360","AU18_1125",124,"c","11027_D",23,150,7108,0.0211029825548678,"11027_D"
"2361","AU18_1125",124,"c","1626350_C",24,174,7108,0.0244794597636466,"1626350_C"
"2362","AU18_1125",124,"c","2885791_D",25,199,7108,0.0279966235227912,"2885791_D"
"2363","AU18_1125",124,"c","D1r",26,225,7108,0.0316544738323016,"D1r"
"2364","AU18_1125",124,"c","D17e",27,252,7108,0.0354530106921778,"D17e"
"2365","AU18_1125",124,"c","37253_C",28,280,7108,0.0393922341024198,"37253_C"
"2366","AU18_1125",124,"c","1658901_C",28,308,7108,0.0433314575126618,"1658901_C"
"2367","AU18_1125",124,"c","1147954_C",30,338,7108,0.0475520540236353,"1147954_C"
"2368","AU18_1125",124,"c","1148411_C",30,368,7108,0.0517726505346089,"1148411_C"
"2369","AU18_1125",124,"c","2282565_C",30,398,7108,0.0559932470455824,"2282565_C"
"2370","AU18_1125",124,"c","2282558_C",31,429,7108,0.0603545301069218,"2282558_C"
"2371","AU18_1125",124,"c","D17d",31,460,7108,0.0647158131682611,"D17d"
"2372","AU18_1125",124,"c","D17al",34,494,7108,0.0694991558806978,"D17al"
"2373","AU18_1125",124,"c","1645568_C",47,541,7108,0.0761114237478897,"1645568_C"
"2374","AU18_1125",124,"c","D4ae",53,594,7108,0.0835678109172763,"D4ae"
"2375","AU18_1125",124,"c","1611788_C",56,650,7108,0.0914462577377603,"1611788_C"
"2376","AU18_1125",124,"c","D1af",69,719,7108,0.101153629712999,"D1af"
"2377","AU18_1125",124,"c","C1",71,790,7108,0.11114237478897,"C1"
"2378","AU18_1125",124,"c","D6c",72,862,7108,0.121271806415307,"D6c"
"2379","AU18_1125",124,"c","D1d",103,965,7108,0.135762521102983,"D1d"
"2380","AU18_1125",124,"c","D10",117,1082,7108,0.152222847495779,"D10"
"2381","AU18_1125",124,"c","C22ah",138,1220,7108,0.171637591446258,"C22ah"
"2382","AU18_1125",124,"c","D4",446,1666,7108,0.234383792909398,"D4"
"2383","AU18_1125",124,"c","C3",455,2121,7108,0.29839617332583,"C3"
"2384","AU18_1125",124,"c","D6",498,2619,7108,0.368458075407991,"D6"
"2385","AU18_1125",124,"c","C22ad",738,3357,7108,0.47228474957794,"C22ad"
"2386","AU18_1125",124,"c","C22",1637,4994,7108,0.70258863252673,"C22"
"2387","AU18_1125",124,"c","D1",2114,7108,7108,1,"D1"
"2388","AU18_1126",125,"c","1626916_C",42,42,9843,0.00426699177080159,"1626916_C"
"2389","AU18_1126",125,"c","1630543_C",44,86,9843,0.00873717362592705,"1630543_C"
"2390","AU18_1126",125,"c","1670084_C",46,132,9843,0.0134105455653764,"1670084_C"
"2391","AU18_1126",125,"c","37253_C",69,201,9843,0.0204206034745504,"37253_C"
"2392","AU18_1126",125,"c","1645678_C",72,273,9843,0.0277354465102103,"1645678_C"
"2393","AU18_1126",125,"c","1147954_C",81,354,9843,0.0359646449253276,"1147954_C"
"2394","AU18_1126",125,"c","1148411_C",85,439,9843,0.0446002235090928,"1148411_C"
"2395","AU18_1126",125,"c","1612485_C",94,533,9843,0.0541501574723154,"1612485_C"
"2396","AU18_1126",125,"c","2885790_C",126,659,9843,0.0669511327847201,"2885790_C"
"2397","AU18_1126",125,"c","1670421_C",140,799,9843,0.0811744386873921,"1670421_C"
"2398","AU18_1126",125,"c","1611788_C",146,945,9843,0.0960073148430357,"1611788_C"
"2399","AU18_1126",125,"c","C22ah",199,1144,9843,0.116224728233262,"C22ah"
"2400","AU18_1126",125,"c","1630681_C",231,1375,9843,0.139693182972671,"1630681_C"
"2401","AU18_1126",125,"c","C3",1036,2411,9843,0.244945646652443,"C3"
"2402","AU18_1126",125,"c","C22ad",2369,4780,9843,0.485624301534085,"C22ad"
"2403","AU18_1126",125,"c","C22",5063,9843,9843,1,"C22"
"2404","AU18_1129",126,"c","D17d",8,8,3086,0.00259235255994815,"D17d"
"2405","AU18_1129",126,"c","D1d",9,17,3086,0.00550874918988982,"D1d"
"2406","AU18_1129",126,"c","D6",12,29,3086,0.00939727802981205,"D6"
"2407","AU18_1129",126,"c","1626916_C",15,44,3086,0.0142579390797148,"1626916_C"
"2408","AU18_1129",126,"c","1670084_C",19,63,3086,0.0204147764095917,"1670084_C"
"2409","AU18_1129",126,"c","1645678_C",23,86,3086,0.0278677900194426,"1645678_C"
"2410","AU18_1129",126,"c","1630543_C",26,112,3086,0.0362929358392741,"1630543_C"
"2411","AU18_1129",126,"c","1612485_C",28,140,3086,0.0453661697990927,"1612485_C"
"2412","AU18_1129",126,"c","37253_C",30,170,3086,0.0550874918988982,"37253_C"
"2413","AU18_1129",126,"c","D1",31,201,3086,0.0651328580686973,"D1"
"2414","AU18_1129",126,"c","1148411_C",39,240,3086,0.0777705767984446,"1148411_C"
"2415","AU18_1129",126,"c","1645568_C",46,286,3086,0.0926766040181465,"1645568_C"
"2416","AU18_1129",126,"c","1147954_C",48,334,3086,0.108230719377835,"1147954_C"
"2417","AU18_1129",126,"c","1611788_C",55,389,3086,0.126053143227479,"1611788_C"
"2418","AU18_1129",126,"c","C22ah",123,512,3086,0.165910563836682,"C22ah"
"2419","AU18_1129",126,"c","C3",346,858,3086,0.278029812054439,"C3"
"2420","AU18_1129",126,"c","C22ad",571,1429,3086,0.463058976020739,"C22ad"
"2421","AU18_1129",126,"c","C22",1657,3086,3086,1,"C22"
"2422","AU18_1138",127,"c","37253_C",125,125,18667,0.00669630899448224,"37253_C"
"2423","AU18_1138",127,"c","1630543_C",127,252,18667,0.0134997589328762,"1630543_C"
"2424","AU18_1138",127,"c","1645678_C",127,379,18667,0.0203032088712702,"1645678_C"
"2425","AU18_1138",127,"c","1612485_C",148,527,18667,0.0282316387207371,"1612485_C"
"2426","AU18_1138",127,"c","1148411_C",280,807,18667,0.0432313708683773,"1148411_C"
"2427","AU18_1138",127,"c","1147954_C",315,1122,18667,0.0601060695344726,"1147954_C"
"2428","AU18_1138",127,"c","1611788_C",333,1455,18667,0.0779450366957733,"1611788_C"
"2429","AU18_1138",127,"c","1645568_C",374,1829,18667,0.0979803932072641,"1645568_C"
"2430","AU18_1138",127,"c","C22ah",810,2639,18667,0.141372475491509,"C22ah"
"2431","AU18_1138",127,"c","C3",2264,4903,18667,0.262656023999571,"C3"
"2432","AU18_1138",127,"c","C22ad",3585,8488,18667,0.454706165961322,"C22ad"
"2433","AU18_1138",127,"c","C22",10179,18667,18667,1,"C22"
"2434","AU18_1143",128,"c","92898_C",39,39,6604,0.00590551181102362,"92898_C"
"2435","AU18_1143",128,"c","C1b",49,88,6604,0.0133252574197456,"C1b"
"2436","AU18_1143",128,"c","2885739_C",67,155,6604,0.0234706238643247,"2885739_C"
"2437","AU18_1143",128,"c","2885738_C",71,226,6604,0.034221683827983,"2885738_C"
"2438","AU18_1143",128,"c","2853_C",97,323,6604,0.0489097516656572,"2853_C"
"2439","AU18_1143",128,"c","123623_C",110,433,6604,0.0655663234403392,"123623_C"
"2440","AU18_1143",128,"c","90777_C",139,572,6604,0.0866141732283465,"90777_C"
"2441","AU18_1143",128,"c","C3co",701,1273,6604,0.192761962447002,"C3co"
"2442","AU18_1143",128,"c","C1",1508,2781,6604,0.421108419139915,"C1"
"2443","AU18_1143",128,"c","C1n",3823,6604,6604,1,"C1n"
"2444","AU18_1172",129,"c","C1al",39,39,6879,0.0056694286960314,"C1al"
"2445","AU18_1172",129,"c","C50f",40,79,6879,0.0114842273586277,"C50f"
"2446","AU18_1172",129,"c","1147954_C",50,129,6879,0.0187527256868731,"1147954_C"
"2447","AU18_1172",129,"c","1148411_C",56,185,6879,0.0268934438145079,"1148411_C"
"2448","AU18_1172",129,"c","C1b",59,244,6879,0.0354702718418375,"C1b"
"2449","AU18_1172",129,"c","1645568_C",79,323,6879,0.0469544992004652,"1645568_C"
"2450","AU18_1172",129,"c","37253_C",99,422,6879,0.061346125890391,"37253_C"
"2451","AU18_1172",129,"c","1680592_C",105,527,6879,0.0766099723797063,"1680592_C"
"2452","AU18_1172",129,"c","C1c",122,649,6879,0.0943451083006251,"C1c"
"2453","AU18_1172",129,"c","C22ah",183,832,6879,0.120947812182003,"C22ah"
"2454","AU18_1172",129,"c","C22ai",338,1170,6879,0.170082860880942,"C22ai"
"2455","AU18_1172",129,"c","C22ad",848,2018,6879,0.293356592527984,"C22ad"
"2456","AU18_1172",129,"c","C3",1046,3064,6879,0.445413577554877,"C3"
"2457","AU18_1172",129,"c","C1",1789,4853,6879,0.705480447739497,"C1"
"2458","AU18_1172",129,"c","C22",2026,6879,6879,1,"C22"
"2459","AU18_neg12",130,"c","C54m",5,5,1256,0.00398089171974522,"C54m"
"2460","AU18_neg12",130,"c","870369_C",5,10,1256,0.00796178343949045,"870369_C"
"2461","AU18_neg12",130,"c","8017_C",5,15,1256,0.0119426751592357,"8017_C"
"2462","AU18_neg12",130,"c","791026_C",5,20,1256,0.0159235668789809,"791026_C"
"2463","AU18_neg12",130,"c","2885783_C",5,25,1256,0.0199044585987261,"2885783_C"
"2464","AU18_neg12",130,"c","2315062_C",5,30,1256,0.0238853503184713,"2315062_C"
"2465","AU18_neg12",130,"c","2175452_C",5,35,1256,0.0278662420382166,"2175452_C"
"2466","AU18_neg12",130,"c","2175407_C",5,40,1256,0.0318471337579618,"2175407_C"
"2467","AU18_neg12",130,"c","1714031_C",5,45,1256,0.035828025477707,"1714031_C"
"2468","AU18_neg12",130,"c","1703694_C",5,50,1256,0.0398089171974522,"1703694_C"
"2469","AU18_neg12",130,"c","C22",6,56,1256,0.0445859872611465,"C22"
"2470","AU18_neg12",130,"c","C3co",6,62,1256,0.0493630573248408,"C3co"
"2471","AU18_neg12",130,"c","C8n",6,68,1256,0.054140127388535,"C8n"
"2472","AU18_neg12",130,"c","99803_C",6,74,1256,0.0589171974522293,"99803_C"
"2473","AU18_neg12",130,"c","870396_C",6,80,1256,0.0636942675159236,"870396_C"
"2474","AU18_neg12",130,"c","756079_C",6,86,1256,0.0684713375796178,"756079_C"
"2475","AU18_neg12",130,"c","463034_C",6,92,1256,0.0732484076433121,"463034_C"
"2476","AU18_neg12",130,"c","C42ea",7,99,1256,0.0788216560509554,"C42ea"
"2477","AU18_neg12",130,"c","C1ef",7,106,1256,0.0843949044585987,"C1ef"
"2478","AU18_neg12",130,"c","C15ed",7,113,1256,0.089968152866242,"C15ed"
"2479","AU18_neg12",130,"c","C116t",7,120,1256,0.0955414012738854,"C116t"
"2480","AU18_neg12",130,"c","2885782_C",7,127,1256,0.101114649681529,"2885782_C"
"2481","AU18_neg12",130,"c","2239592_C",7,134,1256,0.106687898089172,"2239592_C"
"2482","AU18_neg12",130,"c","2230021_C",7,141,1256,0.112261146496815,"2230021_C"
"2483","AU18_neg12",130,"c","C3gk",8,149,1256,0.118630573248408,"C3gk"
"2484","AU18_neg12",130,"c","C79b",8,157,1256,0.125,"C79b"
"2485","AU18_neg12",130,"c","C15bb",8,165,1256,0.131369426751592,"C15bb"
"2486","AU18_neg12",130,"c","7528_C",8,173,1256,0.137738853503185,"7528_C"
"2487","AU18_neg12",130,"c","2885781_C",8,181,1256,0.144108280254777,"2885781_C"
"2488","AU18_neg12",130,"c","2239488_C",8,189,1256,0.150477707006369,"2239488_C"
"2489","AU18_neg12",130,"c","73441_G",8,197,1256,0.156847133757962,"73441_G"
"2490","AU18_neg12",130,"c","C42ae",9,206,1256,0.164012738853503,"C42ae"
"2491","AU18_neg12",130,"c","C8e",9,215,1256,0.171178343949045,"C8e"
"2492","AU18_neg12",130,"c","C15.8",9,224,1256,0.178343949044586,"C15.8"
"2493","AU18_neg12",130,"c","G3ai",9,233,1256,0.185509554140127,"G3ai"
"2494","AU18_neg12",130,"c","2885779_G",9,242,1256,0.192675159235669,"2885779_G"
"2495","AU18_neg12",130,"c","C79a",11,253,1256,0.201433121019108,"C79a"
"2496","AU18_neg12",130,"c","C75h",11,264,1256,0.210191082802548,"C75h"
"2497","AU18_neg12",130,"c","2239404_C",11,275,1256,0.218949044585987,"2239404_C"
"2498","AU18_neg12",130,"c","C1ns",12,287,1256,0.228503184713376,"C1ns"
"2499","AU18_neg12",130,"c","C42e",12,299,1256,0.238057324840764,"C42e"
"2500","AU18_neg12",130,"c","33296_C",12,311,1256,0.247611464968153,"33296_C"
"2501","AU18_neg12",130,"c","1670517_C",12,323,1256,0.257165605095541,"1670517_C"
"2502","AU18_neg12",130,"c","C1ci",13,336,1256,0.267515923566879,"C1ci"
"2503","AU18_neg12",130,"c","2779405_C",13,349,1256,0.277866242038217,"2779405_C"
"2504","AU18_neg12",130,"c","1770278_C",13,362,1256,0.288216560509554,"1770278_C"
"2505","AU18_neg12",130,"c","C22ad",14,376,1256,0.299363057324841,"C22ad"
"2506","AU18_neg12",130,"c","C40ap",14,390,1256,0.310509554140127,"C40ap"
"2507","AU18_neg12",130,"c","2239316_C",15,405,1256,0.322452229299363,"2239316_C"
"2508","AU18_neg12",130,"c","C1b",16,421,1256,0.335191082802548,"C1b"
"2509","AU18_neg12",130,"c","C78",16,437,1256,0.347929936305732,"C78"
"2510","AU18_neg12",130,"c","2175409_C",18,455,1256,0.362261146496815,"2175409_C"
"2511","AU18_neg12",130,"c","C35.3",18,473,1256,0.376592356687898,"C35.3"
"2512","AU18_neg12",130,"c","2175451_C",18,491,1256,0.390923566878981,"2175451_C"
"2513","AU18_neg12",130,"c","2239310_C",19,510,1256,0.406050955414013,"2239310_C"
"2514","AU18_neg12",130,"c","C3be",20,530,1256,0.421974522292994,"C3be"
"2515","AU18_neg12",130,"c","90635_C",21,551,1256,0.438694267515924,"90635_C"
"2516","AU18_neg12",130,"c","2175400_C",23,574,1256,0.457006369426752,"2175400_C"
"2517","AU18_neg12",130,"c","C3ax",25,599,1256,0.476910828025478,"C3ax"
"2518","AU18_neg12",130,"c","2885780_C",27,626,1256,0.498407643312102,"2885780_C"
"2519","AU18_neg12",130,"c","C3dr",28,654,1256,0.520700636942675,"C3dr"
"2520","AU18_neg12",130,"c","C78c",43,697,1256,0.554936305732484,"C78c"
"2521","AU18_neg12",130,"c","C3ac",43,740,1256,0.589171974522293,"C3ac"
"2522","AU18_neg12",130,"c","C42.2",44,784,1256,0.624203821656051,"C42.2"
"2523","AU18_neg12",130,"c","C3lk",51,835,1256,0.664808917197452,"C3lk"
"2524","AU18_neg12",130,"c","C8a",52,887,1256,0.706210191082803,"C8a"
"2525","AU18_neg12",130,"c","C79",55,942,1256,0.75,"C79"
"2526","AU18_neg12",130,"c","C54l",64,1006,1256,0.800955414012739,"C54l"
"2527","AU18_neg12",130,"c","C1",74,1080,1256,0.859872611464968,"C1"
"2528","AU18_neg12",130,"c","C8",78,1158,1256,0.921974522292994,"C8"
"2529","AU18_neg12",130,"c","C15",98,1256,1256,1,"C15"
