"","sample.ID","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col"
"752","AU18_0165","107479_C",357,2542,9279,0.273951934475698,"107479_C"
"753","AU18_0165","C3ih",399,2941,9279,0.316952257786399,"C3ih"
"754","AU18_0165","C1b",523,3464,9279,0.373316090095915,"C1b"
"755","AU18_0165","C3xf",899,4363,9279,0.470201530337321,"C3xf"
"756","AU18_0165","C3xe",1252,5615,9279,0.605129863131803,"C3xe"
"757","AU18_0165","C42.2",1261,6876,9279,0.741028128031038,"C42.2"
"758","AU18_0165","C1",2403,9279,9279,1,"C1"
"759","AU18_0064","2783481_C",7,7,1753,0.00399315459212778,"2783481_C"
"760","AU18_0064","91281_C",7,14,1753,0.00798630918425556,"91281_C"
"761","AU18_0064","1029753_C",8,22,1753,0.0125499144324016,"1029753_C"
"762","AU18_0064","93539_C",8,30,1753,0.0171135196805476,"93539_C"
"763","AU18_0064","255526_C",8,38,1753,0.0216771249286937,"255526_C"
"764","AU18_0064","C3",9,47,1753,0.026811180832858,"C3"
"765","AU18_0064","1491900_C",9,56,1753,0.0319452367370223,"1491900_C"
"766","AU18_0064","1150766_C",9,65,1753,0.0370792926411865,"1150766_C"
"767","AU18_0064","392267_C",9,74,1753,0.0422133485453508,"392267_C"
"768","AU18_0064","90920_C",10,84,1753,0.0479178551055334,"90920_C"
"769","AU18_0064","150940_C",10,94,1753,0.0536223616657159,"150940_C"
"770","AU18_0064","147220_C",11,105,1753,0.0598973188819167,"147220_C"
"771","AU18_0064","92851_C",11,116,1753,0.0661722760981175,"92851_C"
"772","AU18_0064","2783544_C",13,129,1753,0.0735881346263548,"2783544_C"
"773","AU18_0064","44745_C",14,143,1753,0.0815744438106104,"44745_C"
"774","AU18_0064","2783442_C",14,157,1753,0.089560752994866,"2783442_C"
"775","AU18_0064","47106_C",15,172,1753,0.0981175128351398,"47106_C"
"776","AU18_0064","47105_C",15,187,1753,0.106674272675414,"47105_C"
"777","AU18_0064","C3mk",18,205,1753,0.116942384483742,"C3mk"
"778","AU18_0064","1031429_C",19,224,1753,0.127780946948089,"1031429_C"
"779","AU18_0064","C42ao",19,243,1753,0.138619509412436,"C42ao"
"780","AU18_0064","C120b",20,263,1753,0.150028522532801,"C120b"
"781","AU18_0064","766366_C",22,285,1753,0.162578436965203,"766366_C"
"782","AU18_0064","278761_C",29,314,1753,0.179121505989732,"278761_C"
"783","AU18_0064","C1ab",38,352,1753,0.200798630918426,"C1ab"
"784","AU18_0064","C1by",38,390,1753,0.222475755847119,"C1by"
"785","AU18_0064","107479_C",44,434,1753,0.247575584711922,"107479_C"
"786","AU18_0064","C1gw",55,489,1753,0.278950370792926,"C1gw"
"787","AU18_0064","C3xf",94,583,1753,0.332572732458642,"C3xf"
"788","AU18_0064","C3ih",101,684,1753,0.390188248716486,"C3ih"
"789","AU18_0064","C1b",106,790,1753,0.450656018254421,"C1b"
"790","AU18_0064","C42.2",216,1006,1753,0.573873359954364,"C42.2"
"791","AU18_0064","C3xe",289,1295,1753,0.73873359954364,"C3xe"
"792","AU18_0064","C1",458,1753,1753,1,"C1"
"793","AU18_0070","147220_C",21,21,5120,0.0041015625,"147220_C"
"794","AU18_0070","2885766_C",21,42,5120,0.008203125,"2885766_C"
"795","AU18_0070","C42ao",25,67,5120,0.0130859375,"C42ao"
"796","AU18_0070","C3od",25,92,5120,0.01796875,"C3od"
"797","AU18_0070","1150766_C",25,117,5120,0.0228515625,"1150766_C"
"798","AU18_0070","17505_C",25,142,5120,0.027734375,"17505_C"
"799","AU18_0070","2783442_C",26,168,5120,0.0328125,"2783442_C"
"800","AU18_0070","44745_C",28,196,5120,0.03828125,"44745_C"
"801","AU18_0070","38496_C",31,227,5120,0.0443359375,"38496_C"
"802","AU18_0070","1029753_C",32,259,5120,0.0505859375,"1029753_C"
"803","AU18_0070","90920_C",38,297,5120,0.0580078125,"90920_C"
"804","AU18_0070","C120b",43,340,5120,0.06640625,"C120b"
"805","AU18_0070","1031429_C",45,385,5120,0.0751953125,"1031429_C"
"806","AU18_0070","2783481_C",45,430,5120,0.083984375,"2783481_C"
"807","AU18_0070","47105_C",45,475,5120,0.0927734375,"47105_C"
"808","AU18_0070","2783544_C",51,526,5120,0.102734375,"2783544_C"
"809","AU18_0070","1491900_C",52,578,5120,0.112890625,"1491900_C"
"810","AU18_0070","C3",54,632,5120,0.1234375,"C3"
"811","AU18_0070","47106_C",57,689,5120,0.1345703125,"47106_C"
"812","AU18_0070","C3mk",70,759,5120,0.1482421875,"C3mk"
"813","AU18_0070","766366_C",74,833,5120,0.1626953125,"766366_C"
"814","AU18_0070","C1ab",104,937,5120,0.1830078125,"C1ab"
"815","AU18_0070","C1by",123,1060,5120,0.20703125,"C1by"
"816","AU18_0070","278761_C",130,1190,5120,0.232421875,"278761_C"
"817","AU18_0070","C1gw",165,1355,5120,0.2646484375,"C1gw"
"818","AU18_0070","107479_C",179,1534,5120,0.299609375,"107479_C"
"819","AU18_0070","C1b",252,1786,5120,0.348828125,"C1b"
"820","AU18_0070","C3xf",285,2071,5120,0.4044921875,"C3xf"
"821","AU18_0070","C3ih",344,2415,5120,0.4716796875,"C3ih"
"822","AU18_0070","C3xe",585,3000,5120,0.5859375,"C3xe"
"823","AU18_0070","C42.2",762,3762,5120,0.734765625,"C42.2"
"824","AU18_0070","C1",1358,5120,5120,1,"C1"
"825","AU18_0068","2885766_C",16,16,3511,0.00455710623753916,"2885766_C"
"826","AU18_0068","C1lh",16,32,3511,0.00911421247507833,"C1lh"
"827","AU18_0068","C42ao",17,49,3511,0.0139561378524637,"C42ao"
"828","AU18_0068","17505_C",17,66,3511,0.018798063229849,"17505_C"
"829","AU18_0068","46331_C",17,83,3511,0.0236399886072344,"46331_C"
"830","AU18_0068","2783442_C",18,101,3511,0.028766733124466,"2783442_C"
"831","AU18_0068","150940_C",18,119,3511,0.0338934776416975,"150940_C"
"832","AU18_0068","92851_C",20,139,3511,0.0395898604386215,"92851_C"
"833","AU18_0068","48654_C",20,159,3511,0.0452862432355454,"48654_C"
"834","AU18_0068","1150766_C",22,181,3511,0.0515522643121618,"1150766_C"
"835","AU18_0068","47106_C",25,206,3511,0.0586727428083167,"47106_C"
"836","AU18_0068","1029753_C",25,231,3511,0.0657932213044717,"1029753_C"
"837","AU18_0068","90920_C",28,259,3511,0.0737681572201652,"90920_C"
"838","AU18_0068","2783544_C",30,289,3511,0.0823127314155511,"2783544_C"
"839","AU18_0068","2783481_C",31,320,3511,0.0911421247507832,"2783481_C"
"840","AU18_0068","C3",32,352,3511,0.100256337225862,"C3"
"841","AU18_0068","44745_C",32,384,3511,0.10937054970094,"44745_C"
"842","AU18_0068","47105_C",32,416,3511,0.118484762176018,"47105_C"
"843","AU18_0068","C3mk",34,450,3511,0.128168612930789,"C3mk"
"844","AU18_0068","1491900_C",37,487,3511,0.138706921105098,"1491900_C"
"845","AU18_0068","C120b",38,525,3511,0.149530048419254,"C120b"
"846","AU18_0068","1031429_C",49,574,3511,0.163486186271717,"1031429_C"
"847","AU18_0068","766366_C",61,635,3511,0.180860153802336,"766366_C"
"848","AU18_0068","C1ab",62,697,3511,0.1985189404728,"C1ab"
"849","AU18_0068","278761_C",75,772,3511,0.219880375961265,"278761_C"
"850","AU18_0068","C1by",96,868,3511,0.2472230133865,"C1by"
"851","AU18_0068","C1gw",99,967,3511,0.275420108231273,"C1gw"
"852","AU18_0068","107479_C",111,1078,3511,0.307035032754201,"107479_C"
"853","AU18_0068","C1b",142,1220,3511,0.347479350612361,"C1b"
"854","AU18_0068","C3ih",195,1415,3511,0.40301908288237,"C3ih"
"855","AU18_0068","C3xf",228,1643,3511,0.467957846767303,"C3xf"
"856","AU18_0068","C42.2",487,2130,3511,0.606664767872401,"C42.2"
"857","AU18_0068","C3xe",507,2637,3511,0.751068071774423,"C3xe"
"858","AU18_0068","C1",874,3511,3511,1,"C1"
"859","AU18_0748","37253_C",5,5,5331,0.0009379103357719,"37253_C"
"860","AU18_0748","C79",5,10,5331,0.0018758206715438,"C79"
"861","AU18_0748","C79b",5,15,5331,0.0028137310073157,"C79b"
"862","AU18_0748","1084218_C",5,20,5331,0.0037516413430876,"1084218_C"
"863","AU18_0748","C8a",6,26,5331,0.00487713374601388,"C8a"
"864","AU18_0748","2282561_C",6,32,5331,0.00600262614894016,"2282561_C"
"865","AU18_0748","C1n",7,39,5331,0.00731570061902082,"C1n"
"866","AU18_0748","C78c",8,47,5331,0.00881635715625586,"C78c"
"867","AU18_0748","1645836_C",8,55,5331,0.0103170136934909,"1645836_C"
"868","AU18_0748","1611789_C",9,64,5331,0.0120052522978803,"1611789_C"
"869","AU18_0748","2282565_C",9,73,5331,0.0136934909022697,"2282565_C"
"870","AU18_0748","C8",11,84,5331,0.0157568936409679,"C8"
"871","AU18_0748","2282558_C",11,95,5331,0.0178202963796661,"2282558_C"
"872","AU18_0748","C22ah",13,108,5331,0.020258863252673,"C22ah"
"873","AU18_0748","2282560_C",18,126,5331,0.0236353404614519,"2282560_C"
"874","AU18_0748","10179_D",19,145,5331,0.0271993997373851,"10179_D"
"875","AU18_0748","2885743_D",20,165,5331,0.0309510410804727,"2885743_D"
"876","AU18_0748","D17d",21,186,5331,0.0348902644907147,"D17d"
"877","AU18_0748","223603_D",32,218,5331,0.0408928906396549,"223603_D"
"878","AU18_0748","D17j",33,251,5331,0.0470830988557494,"D17j"
"879","AU18_0748","2175598_D",40,291,5331,0.0545863815419246,"2175598_D"
"880","AU18_0748","D1id",41,332,5331,0.0622772462952542,"D1id"
"881","AU18_0748","281318_D",44,376,5331,0.0705308572500469,"281318_D"
"882","AU18_0748","1148411_C",46,422,5331,0.0791596323391484,"1148411_C"
"883","AU18_0748","C3",58,480,5331,0.0900393922341024,"C3"
"884","AU18_0748","7488_D",70,550,5331,0.103170136934909,"7488_D"
"885","AU18_0748","C1",74,624,5331,0.117051209904333,"C1"
"886","AU18_0748","D2",84,708,5331,0.132808103545301,"D2"
"887","AU18_0748","D2.2",128,836,5331,0.156818608141062,"D2.2"
"888","AU18_0748","D4k",129,965,5331,0.181016694803977,"D4k"
"889","AU18_0748","D1ej",162,1127,5331,0.211404989682986,"D1ej"
"890","AU18_0748","C22ad",276,1403,5331,0.263177640217595,"C22ad"
"891","AU18_0748","D6",694,2097,5331,0.393359594822735,"D6"
"892","AU18_0748","D4",842,2939,5331,0.551303695366723,"D4"
"893","AU18_0748","C22",879,3818,5331,0.716188332395423,"C22"
"894","AU18_0748","D1",1513,5331,5331,1,"D1"
"895","AU18_0744","C39ab",6,6,3954,0.00151745068285281,"C39ab"
"896","AU18_0744","2885796_C",6,12,3954,0.00303490136570561,"2885796_C"
"897","AU18_0744","24193_C",7,19,3954,0.00480526049570056,"24193_C"
"898","AU18_0744","2885794_C",8,27,3954,0.00682852807283763,"2885794_C"
"899","AU18_0744","C21",9,36,3954,0.00910470409711684,"C21"
"900","AU18_0744","1645719_C",9,45,3954,0.0113808801213961,"1645719_C"
"901","AU18_0744","D17c",9,54,3954,0.0136570561456753,"D17c"
"902","AU18_0744","1630543_C",10,64,3954,0.0161861406170966,"1630543_C"
"903","AU18_0744","1669953_C",10,74,3954,0.018715225088518,"1669953_C"
"904","AU18_0744","D17e",10,84,3954,0.0212443095599393,"D17e"
"905","AU18_0744","2282558_C",11,95,3954,0.0240263024785028,"2282558_C"
"906","AU18_0744","2282561_C",11,106,3954,0.0268082953970663,"2282561_C"
"907","AU18_0744","D1u",11,117,3954,0.0295902883156297,"D1u"
"908","AU18_0744","D17l",12,129,3954,0.0326251896813354,"D17l"
"909","AU18_0744","1626916_C",13,142,3954,0.0359129994941831,"1626916_C"
"910","AU18_0744","2885795_C",13,155,3954,0.0392008093070309,"2885795_C"
"911","AU18_0744","D17d",13,168,3954,0.0424886191198786,"D17d"
"912","AU18_0744","D17j",13,181,3954,0.0457764289327264,"D17j"
"913","AU18_0744","C1",14,195,3954,0.0493171471927162,"C1"
"914","AU18_0744","53111_D",14,209,3954,0.0528578654527061,"53111_D"
"915","AU18_0744","2282560_C",15,224,3954,0.0566514921598381,"2282560_C"
"916","AU18_0744","2885743_D",16,240,3954,0.0606980273141123,"2885743_D"
"917","AU18_0744","1612485_C",17,257,3954,0.0649974709155286,"1612485_C"
"918","AU18_0744","281318_D",20,277,3954,0.0700556398583713,"281318_D"
"919","AU18_0744","223603_D",22,299,3954,0.0756196256954982,"223603_D"
"920","AU18_0744","1611789_C",24,323,3954,0.0816894284269095,"1611789_C"
"921","AU18_0744","2175598_D",26,349,3954,0.088265048052605,"2175598_D"
"922","AU18_0744","1147954_C",31,380,3954,0.0961052099140111,"1147954_C"
"923","AU18_0744","D2",32,412,3954,0.104198280222559,"D2"
"924","AU18_0744","1148411_C",37,449,3954,0.113555892766818,"1148411_C"
"925","AU18_0744","1611788_C",51,500,3954,0.126454223571067,"1611788_C"
"926","AU18_0744","C22ah",55,555,3954,0.140364188163885,"C22ah"
"927","AU18_0744","D4k",58,613,3954,0.155032878098128,"D4k"
"928","AU18_0744","D1id",63,676,3954,0.170966110268083,"D1id"
"929","AU18_0744","D2.2",72,748,3954,0.189175518462317,"D2.2"
"930","AU18_0744","D1ej",89,837,3954,0.211684370257967,"D1ej"
"931","AU18_0744","C3",186,1023,3954,0.258725341426404,"C3"
"932","AU18_0744","C22ad",187,1210,3954,0.306019221041983,"C22ad"
"933","AU18_0744","D6",323,1533,3954,0.387708649468892,"D6"
"934","AU18_0744","D4",503,2036,3954,0.514921598381386,"D4"
"935","AU18_0744","D1",933,2969,3954,0.750885179564997,"D1"
"936","AU18_0744","C22",985,3954,3954,1,"C22"
"937","AU18_1121","C1n",9,9,5906,0.00152387402641382,"C1n"
"938","AU18_1121","1147954_C",9,18,5906,0.00304774805282763,"1147954_C"
"939","AU18_1121","21025_C",12,30,5906,0.00507958008804606,"21025_C"
"940","AU18_1121","2043_C",12,42,5906,0.00711141212326448,"2043_C"
"941","AU18_1121","2282558_C",13,55,5906,0.0093125634947511,"2282558_C"
"942","AU18_1121","2282561_C",14,69,5906,0.0116830342025059,"2282561_C"
"943","AU18_1121","2282560_C",15,84,5906,0.014222824246529,"2282560_C"
"944","AU18_1121","1170996_D",16,100,5906,0.0169319336268202,"1170996_D"
"945","AU18_1121","6624_D",16,116,5906,0.0196410430071114,"6624_D"
"946","AU18_1121","D1ih",16,132,5906,0.0223501523874026,"D1ih"
"947","AU18_1121","D1dm",17,149,5906,0.0252285811039621,"D1dm"
"948","AU18_1121","1645825_C",18,167,5906,0.0282763291567897,"1645825_C"
"949","AU18_1121","C1",20,187,5906,0.0316627158821537,"C1"
"950","AU18_1121","D2a",20,207,5906,0.0350491026075178,"D2a"
"951","AU18_1121","1148411_C",21,228,5906,0.03860480866915,"1148411_C"
"952","AU18_1121","37253_C",23,251,5906,0.0424991534033187,"37253_C"
"953","AU18_1121","1645678_C",23,274,5906,0.0463934981374873,"1645678_C"
"954","AU18_1121","2282565_C",25,299,5906,0.0506264815441923,"2282565_C"
"955","AU18_1121","D17e",25,324,5906,0.0548594649508974,"D17e"
"956","AU18_1121","C3cl",26,350,5906,0.0592617676938706,"C3cl"
"957","AU18_1121","2885791_D",29,379,5906,0.0641720284456485,"2885791_D"
"958","AU18_1121","D17d",33,412,5906,0.0697595665424992,"D17d"
"959","AU18_1121","D4ae",40,452,5906,0.0765323399932272,"D4ae"
"960","AU18_1121","C21",43,495,5906,0.0838130714527599,"C21"
"961","AU18_1121","D6c",50,545,5906,0.09227903826617,"D6c"
"962","AU18_1121","D1af",57,602,5906,0.101930240433457,"D1af"
"963","AU18_1121","C22ah",73,675,5906,0.114290551981036,"C22ah"
"964","AU18_1121","32528_D",77,752,5906,0.127328140873688,"32528_D"
"965","AU18_1121","D1d",159,911,5906,0.154249915340332,"D1d"
"966","AU18_1121","D4",347,1258,5906,0.213003725025398,"D4"
"967","AU18_1121","D6",428,1686,5906,0.285472400948188,"D6"
"968","AU18_1121","C3",459,2145,5906,0.363189976295293,"C3"
"969","AU18_1121","C22ad",475,2620,5906,0.443616661022689,"C22ad"
"970","AU18_1121","C22",967,3587,5906,0.60734845919404,"C22"
"971","AU18_1121","D1",2319,5906,5906,1,"D1"
"972","AU18_0332","1645678_C",4,4,1159,0.00345125107851596,"1645678_C"
"973","AU18_0332","2786619_C",4,8,1159,0.00690250215703192,"2786619_C"
"974","AU18_0332","2282565_C",4,12,1159,0.0103537532355479,"2282565_C"
"975","AU18_0332","1645877_C",4,16,1159,0.0138050043140638,"1645877_C"
"976","AU18_0332","1148411_C",5,21,1159,0.0181190681622088,"1148411_C"
"977","AU18_0332","1630543_C",5,26,1159,0.0224331320103538,"1630543_C"
"978","AU18_0332","D4ae",5,31,1159,0.0267471958584987,"D4ae"
"979","AU18_0332","D17d",5,36,1159,0.0310612597066437,"D17d"
"980","AU18_0332","25566_D",5,41,1159,0.0353753235547886,"25566_D"
"981","AU18_0332","C3cl",6,47,1159,0.0405522001725626,"C3cl"
"982","AU18_0332","D6g",6,53,1159,0.0457290767903365,"D6g"
"983","AU18_0332","2282560_C",7,60,1159,0.0517687661777394,"2282560_C"
"984","AU18_0332","D1r",7,67,1159,0.0578084555651424,"D1r"
"985","AU18_0332","37253_C",8,75,1159,0.0647109577221743,"37253_C"
"986","AU18_0332","D6c",8,83,1159,0.0716134598792062,"D6c"
"987","AU18_0332","D17e",8,91,1159,0.0785159620362381,"D17e"
"988","AU18_0332","172931_D",9,100,1159,0.086281276962899,"172931_D"
"989","AU18_0332","1147954_C",12,112,1159,0.0966350301984469,"1147954_C"
"990","AU18_0332","1611788_C",15,127,1159,0.109577221742882,"1611788_C"
"991","AU18_0332","C22ah",22,149,1159,0.12855910267472,"C22ah"
"992","AU18_0332","D4",29,178,1159,0.15358067299396,"D4"
"993","AU18_0332","D6",40,218,1159,0.18809318377912,"D6"
"994","AU18_0332","D1d",68,286,1159,0.246764452113891,"D1d"
"995","AU18_0332","C3",95,381,1159,0.328731665228645,"C3"
"996","AU18_0332","C22ad",142,523,1159,0.451251078515962,"C22ad"
"997","AU18_0332","C22",271,794,1159,0.685073339085418,"C22"
"998","AU18_0332","D1",365,1159,1159,1,"D1"
"999","AU18_1125","1670084_C",14,14,7108,0.00196961170512099,"1670084_C"
"1000","AU18_1125","2174376_C",15,29,7108,0.00407990996060777,"2174376_C"
"1001","AU18_1125","21025_C",18,47,7108,0.0066122678671919,"21025_C"
"1002","AU18_1125","1653201_C",18,65,7108,0.00914462577377603,"1653201_C"
"1003","AU18_1125","2282560_C",20,85,7108,0.0119583567810917,"2282560_C"
"1004","AU18_1125","1242406_D",20,105,7108,0.0147720877884074,"1242406_D"
"1005","AU18_1125","1630543_C",22,127,7108,0.0178671918964547,"1630543_C"
"1006","AU18_1125","11027_D",23,150,7108,0.0211029825548678,"11027_D"
"1007","AU18_1125","1626350_C",24,174,7108,0.0244794597636466,"1626350_C"
"1008","AU18_1125","2885791_D",25,199,7108,0.0279966235227912,"2885791_D"
"1009","AU18_1125","D1r",26,225,7108,0.0316544738323016,"D1r"
"1010","AU18_1125","D17e",27,252,7108,0.0354530106921778,"D17e"
"1011","AU18_1125","37253_C",28,280,7108,0.0393922341024198,"37253_C"
"1012","AU18_1125","1658901_C",28,308,7108,0.0433314575126618,"1658901_C"
"1013","AU18_1125","1147954_C",30,338,7108,0.0475520540236353,"1147954_C"
"1014","AU18_1125","1148411_C",30,368,7108,0.0517726505346089,"1148411_C"
"1015","AU18_1125","2282565_C",30,398,7108,0.0559932470455824,"2282565_C"
"1016","AU18_1125","2282558_C",31,429,7108,0.0603545301069218,"2282558_C"
"1017","AU18_1125","D17d",31,460,7108,0.0647158131682611,"D17d"
"1018","AU18_1125","D17al",34,494,7108,0.0694991558806978,"D17al"
"1019","AU18_1125","1645568_C",47,541,7108,0.0761114237478897,"1645568_C"
"1020","AU18_1125","D4ae",53,594,7108,0.0835678109172763,"D4ae"
"1021","AU18_1125","1611788_C",56,650,7108,0.0914462577377603,"1611788_C"
"1022","AU18_1125","D1af",69,719,7108,0.101153629712999,"D1af"
"1023","AU18_1125","C1",71,790,7108,0.11114237478897,"C1"
"1024","AU18_1125","D6c",72,862,7108,0.121271806415307,"D6c"
"1025","AU18_1125","D1d",103,965,7108,0.135762521102983,"D1d"
"1026","AU18_1125","D10",117,1082,7108,0.152222847495779,"D10"
"1027","AU18_1125","C22ah",138,1220,7108,0.171637591446258,"C22ah"
"1028","AU18_1125","D4",446,1666,7108,0.234383792909398,"D4"
"1029","AU18_1125","C3",455,2121,7108,0.29839617332583,"C3"
"1030","AU18_1125","D6",498,2619,7108,0.368458075407991,"D6"
"1031","AU18_1125","C22ad",738,3357,7108,0.47228474957794,"C22ad"
"1032","AU18_1125","C22",1637,4994,7108,0.70258863252673,"C22"
"1033","AU18_1125","D1",2114,7108,7108,1,"D1"
"1034","AU18_1041","2885802_D",10,10,4615,0.00216684723726977,"2885802_D"
"1035","AU18_1041","102838_D",10,20,4615,0.00433369447453954,"102838_D"
"1036","AU18_1041","1675094_C",11,31,4615,0.00671722643553629,"1675094_C"
"1037","AU18_1041","7279_D",11,42,4615,0.00910075839653304,"7279_D"
"1038","AU18_1041","10626_D",11,53,4615,0.0114842903575298,"10626_D"
"1039","AU18_1041","D6g",12,65,4615,0.0140845070422535,"D6g"
"1040","AU18_1041","D1r",12,77,4615,0.0166847237269772,"D1r"
"1041","AU18_1041","D17c",12,89,4615,0.019284940411701,"D17c"
"1042","AU18_1041","28248_D",12,101,4615,0.0218851570964247,"28248_D"
"1043","AU18_1041","104830_D",12,113,4615,0.0244853737811484,"104830_D"
"1044","AU18_1041","1630543_C",13,126,4615,0.0273022751895991,"1630543_C"
"1045","AU18_1041","C78c",13,139,4615,0.0301191765980498,"C78c"
"1046","AU18_1041","1242406_D",13,152,4615,0.0329360780065005,"1242406_D"
"1047","AU18_1041","2174376_C",14,166,4615,0.0359696641386782,"2174376_C"
"1048","AU18_1041","37253_C",16,182,4615,0.0394366197183099,"37253_C"
"1049","AU18_1041","1626350_C",18,200,4615,0.0433369447453954,"1626350_C"
"1050","AU18_1041","D17e",18,218,4615,0.047237269772481,"D17e"
"1051","AU18_1041","C8",21,239,4615,0.0517876489707476,"C8"
"1052","AU18_1041","1148411_C",21,260,4615,0.0563380281690141,"1148411_C"
"1053","AU18_1041","D17d",22,282,4615,0.0611050920910076,"D17d"
"1054","AU18_1041","1662001_C",23,305,4615,0.0660888407367281,"1662001_C"
"1055","AU18_1041","1626916_C",24,329,4615,0.0712892741061755,"1626916_C"
"1056","AU18_1041","2282560_C",24,353,4615,0.076489707475623,"2282560_C"
"1057","AU18_1041","D4ae",27,380,4615,0.0823401950162514,"D4ae"
"1058","AU18_1041","1147954_C",28,408,4615,0.0884073672806067,"1147954_C"
"1059","AU18_1041","1645568_C",31,439,4615,0.095124593716143,"1645568_C"
"1060","AU18_1041","23615_D",31,470,4615,0.101841820151679,"23615_D"
"1061","AU18_1041","1611788_C",35,505,4615,0.109425785482124,"1611788_C"
"1062","AU18_1041","32528_D",37,542,4615,0.117443120260022,"32528_D"
"1063","AU18_1041","D6c",47,589,4615,0.12762730227519,"D6c"
"1064","AU18_1041","D10",51,640,4615,0.138678223185265,"D10"
"1065","AU18_1041","D1af",55,695,4615,0.150595882990249,"D1af"
"1066","AU18_1041","C22ah",69,764,4615,0.165547128927411,"C22ah"
"1067","AU18_1041","D1d",119,883,4615,0.191332611050921,"D1d"
"1068","AU18_1041","D6",218,1101,4615,0.238569880823402,"D6"
"1069","AU18_1041","D4",221,1322,4615,0.286457204767064,"D4"
"1070","AU18_1041","C3",283,1605,4615,0.347778981581798,"C3"
"1071","AU18_1041","C22ad",598,2203,4615,0.477356446370531,"C22ad"
"1072","AU18_1041","C22",944,3147,4615,0.681906825568797,"C22"
"1073","AU18_1041","D1",1468,4615,4615,1,"D1"
"1074","AU18_0821","C78c",4,4,5108,0.000783085356303837,"C78c"
"1075","AU18_0821","C1",5,9,5108,0.00176194205168363,"C1"
"1076","AU18_0821","C8",5,14,5108,0.00274079874706343,"C8"
"1077","AU18_0821","53111_D",22,36,5108,0.00704776820673453,"53111_D"
"1078","AU18_0821","17682_D",39,75,5108,0.0146828504306969,"17682_D"
"1079","AU18_0821","2885743_D",45,120,5108,0.0234925606891151,"2885743_D"
"1080","AU18_0821","2175598_D",51,171,5108,0.033476898981989,"2175598_D"
"1081","AU18_0821","223603_D",64,235,5108,0.0460062646828504,"223603_D"
"1082","AU18_0821","7488_D",79,314,5108,0.0614722004698512,"7488_D"
"1083","AU18_0821","281318_D",90,404,5108,0.0790916209866876,"281318_D"
"1084","AU18_0821","D2",103,507,5108,0.0992560689115114,"D2"
"1085","AU18_0821","D1id",107,614,5108,0.120203602192639,"D1id"
"1086","AU18_0821","D2.2",204,818,5108,0.160140955364135,"D2.2"
"1087","AU18_0821","D4k",213,1031,5108,0.201840250587314,"D4k"
"1088","AU18_0821","D1ej",284,1315,5108,0.257439310884886,"D1ej"
"1089","AU18_0821","D6",842,2157,5108,0.422278778386844,"D6"
"1090","AU18_0821","D4",1032,3189,5108,0.624314800313234,"D4"
"1091","AU18_0821","D1",1919,5108,5108,1,"D1"
"1092","AU18_1122","2885803_C",13,13,8689,0.00149614455058119,"2885803_C"
"1093","AU18_1122","C1b",17,30,8689,0.00345264127057199,"C1b"
"1094","AU18_1122","57566_C",21,51,8689,0.00586949015997238,"57566_C"
"1095","AU18_1122","D17e",23,74,8689,0.00851651513407757,"D17e"
"1096","AU18_1122","1163651_C",27,101,8689,0.0116238922775924,"1163651_C"
"1097","AU18_1122","D17d",27,128,8689,0.0147312694211071,"D17d"
"1098","AU18_1122","181666_D",27,155,8689,0.0178386465646219,"181666_D"
"1099","AU18_1122","123623_C",32,187,8689,0.0215214639198987,"123623_C"
"1100","AU18_1122","2885802_D",32,219,8689,0.0252042812751755,"2885802_D"
"1101","AU18_1122","2853_C",34,253,8689,0.0291172747151571,"2853_C"
"1102","AU18_1122","2885739_C",38,291,8689,0.0334906203245483,"2885739_C"
"1103","AU18_1122","11027_D",38,329,8689,0.0378639659339395,"11027_D"
"1104","AU18_1122","92898_C",40,369,8689,0.0424674876280354,"92898_C"
"1105","AU18_1122","2885791_D",40,409,8689,0.0470710093221314,"2885791_D"
"1106","AU18_1122","57565_C",44,453,8689,0.052134883185637,"57565_C"
"1107","AU18_1122","2885801_D",46,499,8689,0.0574289331338474,"2885801_D"
"1108","AU18_1122","90777_C",53,552,8689,0.0635285993785246,"90777_C"
"1109","AU18_1122","D2.2",53,605,8689,0.0696282656232017,"D2.2"
"1110","AU18_1122","D2a",91,696,8689,0.0801012774772701,"D2a"
"1111","AU18_1122","D1d",107,803,8689,0.0924156980089769,"D1d"
"1112","AU18_1122","32528_D",107,910,8689,0.104730118540684,"32528_D"
"1113","AU18_1122","D1af",115,1025,8689,0.11796524341121,"D1af"
"1114","AU18_1122","D4ae",140,1165,8689,0.134077569340546,"D4ae"
"1115","AU18_1122","D10",187,1352,8689,0.155599033260444,"D10"
"1116","AU18_1122","D6c",194,1546,8689,0.17792611347681,"D6c"
"1117","AU18_1122","C3co",314,1860,8689,0.214063758775463,"C3co"
"1118","AU18_1122","D4",647,2507,8689,0.288525722177466,"D4"
"1119","AU18_1122","C1",716,3223,8689,0.370928760501784,"C1"
"1120","AU18_1122","D6",898,4121,8689,0.474277822534239,"D6"
"1121","AU18_1122","C1n",1811,5932,8689,0.682702267234434,"C1n"
"1122","AU18_1122","D1",2757,8689,8689,1,"D1"
"1123","AU18_0248","37253_C",11,11,11136,0.000987787356321839,"37253_C"
