"","sample.ID","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col","sample_uid","host_genus","host_species","collection_longitude","collection_latitude","facet_column"
"2450","AU18_1038","C3",612,1487,5764,0.257980569049271,"C3","158829","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"2451","AU18_0472","C3",613,2733,5259,0.51968054763263,"C3","158767","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"2452","AU18_1039","C3",617,1394,4733,0.294527783646736,"C3","158830","Turbinaria","Turbinaria_mesenterina",151.47969,-23.99487,"a"
"2453","AU18_0281","C22ad",619,1976,3096,0.638242894056848,"C22ad","158745","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"2454","AU18_0468","D6",622,1579,6629,0.238195806305627,"D6","158764","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"2455","AU18_0472","C1",635,3368,5259,0.640425936489827,"C1","158767","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"2456","AU18_0319","C3",636,1353,7529,0.179705140124851,"C3","158748","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"2457","AU18_0100","C3",638,1401,5983,0.234163463145579,"C3","158714","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"2458","AU18_0612","C3",638,1807,5483,0.329564107240562,"C3","158785","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"2459","AU18_0876","C22ad",638,2191,4819,0.454658642871965,"C22ad","158808","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"2460","AU18_0163","C1ns",638,2500,4620,0.541125541125541,"C1ns","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"2461","AU18_0163","C3",640,3140,4620,0.67965367965368,"C3","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"2462","AU18_1122","D4",647,2507,8689,0.288525722177466,"D4","158844","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"2463","AU18_0170","C1ns",649,1654,3366,0.491384432560903,"C1ns","158727","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"2464","AU18_0615","C22ad",651,1804,4488,0.401960784313726,"C22ad","158787","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"2465","AU18_0388","C3",654,1525,6912,0.220630787037037,"C3","158754","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"2466","AU18_1035","C22ad",654,1604,5778,0.27760470751125,"C22ad","158827","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"2467","AU18_0065","C3",656,1050,1050,1,"C3","158705","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"2468","AU18_0700","C1c",662,2168,7225,0.300069204152249,"C1c","158796","Turbinaria","Turbinaria_patula",150.92229,-23.16422,"a"
"2469","AU18_0686","C22ad",664,1220,3740,0.32620320855615,"C22ad","158791","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"2470","AU18_0737","C22",666,1264,1264,1,"C22","158799","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"2471","AU18_0692","C22ad",672,1513,6224,0.243091259640103,"C22ad","158793","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"2472","AU18_0967","C3",681,1229,3682,0.333785985877241,"C3","158819","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"2473","AU18_0112","C42.2",682,1379,2331,0.591591591591592,"C42.2","158717","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"2474","AU18_0456","C22ad",688,1623,3397,0.477774506917869,"C22ad","158758","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"2475","AU18_0470","C3",690,2705,5030,0.537773359840954,"C3","158766","Turbinaria","Turbinaria_mesenterina",153.52519,-27.41415,"a"
"2476","AU18_0748","D6",694,2097,5331,0.393359594822735,"D6","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"2477","AU18_1143","C3co",701,1273,6604,0.192761962447002,"C3co","158852","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"2478","AU18_0469","C3bm",706,3030,6266,0.483562081072455,"C3bm","158765","Turbinaria","Turbinaria_mesenterina",153.52519,-27.41415,"a"
"2479","AU18_0463","C3",707,4839,7764,0.623261205564142,"C3","158763","Turbinaria","Turbinaria_frondens",153.52519,-27.41415,"a"
"2480","AU18_0596","C22ad",709,1192,3694,0.322685435841906,"C22ad","158782","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"2481","AU18_0745","C1",709,2001,7239,0.276419394944053,"C1","158803","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"2482","AU18_0908","C22ad",709,1820,6449,0.2822142967902,"C22ad","158811","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"2483","AU18_0961","C3",716,1500,5664,0.264830508474576,"C3","158813","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"2484","AU18_1122","C1",716,3223,8689,0.370928760501784,"C1","158844","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"2485","AU18_0596","C3",718,1910,3694,0.517054683270168,"C3","158782","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"2486","AU18_1111","C1",718,2354,3671,0.6412421683465,"C1","158842","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"2487","AU18_1035","C3",719,2323,5778,0.402042229145033,"C3","158827","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"2488","AU18_1075","C22ad",723,2396,8871,0.270093563296133,"C22ad","158837","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"2489","AU18_0389","C3",724,1512,5953,0.253989585083151,"C3","158755","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"2490","AU18_0359","C3",728,1461,6269,0.233051523368958,"C3","158752","Turbinaria","Turbinaria_mesenterina",153.55168,-27.39137,"a"
"2491","AU18_0163","C1nt",728,3868,4620,0.837229437229437,"C1nt","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"2492","AU18_0069","C42.2",735,2282,4784,0.477006688963211,"C42.2","158708","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"2493","AU18_0876","D1",737,2928,4819,0.607594936708861,"D1","158808","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"2494","AU18_1125","C22ad",738,3357,7108,0.47228474957794,"C22ad","158847","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"2495","AU18_0459","C22ad",744,1821,3937,0.46253492506985,"C22ad","158761","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"2496","AU18_1079","C22ad",746,1843,4082,0.451494365507104,"C22ad","158839","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"2497","AU18_0692","C3",748,2261,6224,0.363271208226221,"C3","158793","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"2498","AU18_0520","C3",749,1612,5547,0.290607535604831,"C3","158773","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"2499","AU18_0908","C3",750,2570,6449,0.398511397115832,"C3","158811","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"2500","AU18_0587","C3",752,1683,5965,0.282145850796312,"C3","158777","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"2501","AU18_0163","C1nu",752,4620,4620,1,"C1nu","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"2502","AU18_0470","C22",753,3458,5030,0.687475149105368,"C22","158766","Turbinaria","Turbinaria_mesenterina",153.52519,-27.41415,"a"
"2503","AU18_0824","C3",759,1657,6625,0.25011320754717,"C3","158807","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"2504","AU18_0963","C3",761,1242,4984,0.249197431781701,"C3","158815","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"2505","AU18_0070","C42.2",762,3762,5120,0.734765625,"C42.2","158709","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"2506","AU18_1040","C3",769,1629,7259,0.224411075905772,"C3","158831","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"2507","AU18_0387","C42.2",788,4600,5952,0.772849462365591,"C42.2","158753","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"2508","AU18_0469","C3",795,3825,6266,0.610437280561762,"C3","158765","Turbinaria","Turbinaria_mesenterina",153.52519,-27.41415,"a"
"2509","AU18_1138","C22ah",810,2639,18667,0.141372475491509,"C22ah","158851","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"2510","AU18_0331","C3",815,1557,5325,0.292394366197183,"C3","158749","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"2511","AU18_0520","C22ad",818,2430,5547,0.438074634937804,"C22ad","158773","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"2512","AU18_0162","14636_C",818,2544,16176,0.15727002967359,"14636_C","158722","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"2513","AU18_0967","C22ad",822,2051,3682,0.557034220532319,"C22ad","158819","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"2514","AU18_0970","C1c",829,2050,7883,0.260053279208423,"C1c","158820","Turbinaria","Turbinaria_reniformis",151.74225,-24.02064,"a"
"2515","AU18_0589","C3",839,1578,5519,0.285921362565682,"C3","158779","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"2516","AU18_0821","D6",842,2157,5108,0.422278778386844,"D6","158806","Turbinaria","Turbinaria_sp.",151.929,-23.43327,"a"
"2517","AU18_0748","D4",842,2939,5331,0.551303695366723,"D4","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"2518","AU18_1124","C3",846,2017,3817,0.528425465024889,"C3","158846","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"2519","AU18_1058","C3co",847,1629,6906,0.235881841876629,"C3co","158833","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"2520","AU18_1172","C22ad",848,2018,6879,0.293356592527984,"C22ad","158853","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"2521","AU18_0695","C22ad",850,2204,5564,0.396117900790798,"C22ad","158794","Turbinaria","Turbinaria_patula",150.92229,-23.16422,"a"
"2522","AU18_0170","C1nu",850,2504,3366,0.743909685086156,"C1nu","158727","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"2523","AU18_0170","C1nt",862,3366,3366,1,"C1nt","158727","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"2524","AU18_0311","C3xe",868,4569,6747,0.67718986216096,"C3xe","158747","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"2525","AU18_0068","C1",874,3511,3511,1,"C1","158707","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"2526","AU18_0686","C3",876,2096,3740,0.560427807486631,"C3","158791","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"2527","AU18_0457","C22ad",878,1798,1798,1,"C22ad","158759","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"2528","AU18_0748","C22",879,3818,5331,0.716188332395423,"C22","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"2529","AU18_1010","C1",880,2567,2567,1,"C1","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"2530","AU18_0599","C22ad",887,3266,6047,0.540102530180255,"C22ad","158784","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"2531","AU18_0460","C22ad",891,1915,3840,0.498697916666667,"C22ad","158762","Turbinaria","Turbinaria_mesenterina",153.52519,-27.41415,"a"
"2532","AU18_1122","D6",898,4121,8689,0.474277822534239,"D6","158844","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"2533","AU18_0165","C3xf",899,4363,9279,0.470201530337321,"C3xf","158725","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"2534","AU18_0257","C22ad",903,2144,3849,0.557027799428423,"C22ad","158743","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"2535","AU18_0614","C3",905,1910,7309,0.26132165822958,"C3","158786","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"2536","AU18_0685","C22ad",915,1618,3330,0.485885885885886,"C22ad","158790","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"2537","AU18_0742","C22ad",918,1785,3688,0.484002169197397,"C22ad","158800","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"2538","AU18_0468","D1d",929,2508,6629,0.378337607482275,"D1d","158764","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"2539","AU18_0744","D1",933,2969,3954,0.750885179564997,"D1","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"2540","AU18_1075","C3",940,3336,8871,0.376056814338857,"C3","158837","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"2541","AU18_0824","C22ad",943,2600,6625,0.392452830188679,"C22ad","158807","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"2542","AU18_1041","C22",944,3147,4615,0.681906825568797,"C22","158832","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"2543","AU18_0962","C3co",945,1670,7073,0.23610914746218,"C3co","158814","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"2544","AU18_1078","C3co",949,1941,8704,0.223000919117647,"C3co","158838","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"2545","AU18_0632","C3n",949,3092,4227,0.731488052992666,"C3n","158789","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"2546","AU18_0592","C3",951,1889,5313,0.355543007716921,"C3","158781","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"2547","AU18_0112","C1",952,2331,2331,1,"C1","158717","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"2548","AU18_1121","C22",967,3587,5906,0.60734845919404,"C22","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"2549","AU18_1060","C3",968,2338,7959,0.293755496921724,"C3","158834","Turbinaria","Turbinaria_patula",151.74128,-24.00121,"a"
"2550","AU18_0617","C3",985,1649,5456,0.302236070381232,"C3","158788","Turbinaria","Turbinaria_patula",150.96651,-23.21146,"a"
"2551","AU18_0744","C22",985,3954,3954,1,"C22","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"2552","AU18_1081","C3",999,1757,5736,0.306311018131102,"C3","158840","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"2553","AU18_1039","C22ad",1005,2399,4733,0.506866680752166,"C22ad","158830","Turbinaria","Turbinaria_mesenterina",151.47969,-23.99487,"a"
"2554","AU18_0108","C22",1027,2128,2128,1,"C22","158715","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"2555","AU18_0821","D4",1032,3189,5108,0.624314800313234,"D4","158806","Turbinaria","Turbinaria_sp.",151.929,-23.43327,"a"
"2556","AU18_0588","C3",1035,2345,7644,0.306776556776557,"C3","158778","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"2557","AU18_1126","C3",1036,2411,9843,0.244945646652443,"C3","158848","Turbinaria","Turbinaria_reniformis",153.11325,-26.61472,"a"
"2558","AU18_0248","D6",1036,4746,11136,0.426185344827586,"D6","158739","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"2559","AU18_0587","C22ad",1038,2721,5965,0.456160938809723,"C22ad","158777","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"2560","AU18_0311","C1",1038,5607,6747,0.831036016007114,"C1","158747","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"2561","AU18_0248","C22ad",1041,5787,11136,0.519665948275862,"C22ad","158739","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"2562","AU18_0910","C22ad",1042,1998,6511,0.306865304868684,"C22ad","158812","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"2563","AU18_1172","C3",1046,3064,6879,0.445413577554877,"C3","158853","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"2564","AU18_1123","C22ad",1053,2835,10194,0.2781047675103,"C22ad","158845","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"2565","AU18_0702","C22ad",1055,1924,3394,0.566882734236889,"C22ad","158797","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"2566","AU18_0688","C22ad",1055,2394,5554,0.43104069139359,"C22ad","158792","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"2567","AU18_1072","C22ad",1056,2968,9769,0.303818200429931,"C22ad","158836","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"2568","AU18_0254","C3",1058,1905,6528,0.291819852941176,"C3","158741","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"2569","AU18_1123","C3",1075,3910,10194,0.383558956248774,"C3","158845","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"2570","AU18_1081","C22ad",1098,2855,5736,0.497733612273361,"C22ad","158840","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"2571","AU18_0910","C3",1098,3096,6511,0.475502994931654,"C3","158812","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"2572","AU18_0281","C22",1120,3096,3096,1,"C22","158745","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"2573","AU18_0632","C1",1135,4227,4227,1,"C1","158789","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"2574","AU18_0311","C3xf",1140,6747,6747,1,"C3xf","158747","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"2575","AU18_0612","C22ad",1144,2951,5483,0.538209009666241,"C22ad","158785","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"2576","AU18_0590","C3",1147,2535,6292,0.402892561983471,"C3","158780","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"2577","AU18_0069","C3xe",1148,3430,4784,0.716973244147157,"C3xe","158708","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"2578","AU18_0260","C22",1153,2505,2505,1,"C22","158744","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"2579","AU18_0592","C22ad",1188,3077,5313,0.57914549218897,"C22ad","158781","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"2580","AU18_0961","C22ad",1189,2689,5664,0.474752824858757,"C22ad","158813","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"2581","AU18_0389","C22ad",1191,2703,5953,0.454056778095078,"C22ad","158755","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"2582","AU18_1038","C22ad",1203,2690,5764,0.466689798750867,"C22ad","158829","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"2583","AU18_0331","C22ad",1216,2773,5325,0.52075117370892,"C22ad","158749","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"2584","AU18_0256","C22",1231,2439,2439,1,"C22","158742","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"2585","AU18_0165","C3xe",1252,5615,9279,0.605129863131803,"C3xe","158725","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"2586","AU18_1083","C3",1261,2351,7266,0.323561794660061,"C3","158841","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"2587","AU18_0165","C42.2",1261,6876,9279,0.741028128031038,"C42.2","158725","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"2588","AU18_0964","C22ad",1292,2405,4428,0.543134598012647,"C22ad","158816","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"2589","AU18_0895","C22",1292,3075,3075,1,"C22","158809","Turbinaria","Turbinaria_mesenterina",152.71016,-24.11193,"a"
"2590","AU18_0482","C22ad",1302,2444,4734,0.516265314744402,"C22ad","158769","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"2591","AU18_1111","C22",1317,3671,3671,1,"C22","158842","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"2592","AU18_0463","C1",1319,6158,7764,0.793147861926842,"C1","158763","Turbinaria","Turbinaria_frondens",153.52519,-27.41415,"a"
"2593","AU18_0597","C3",1322,2318,6807,0.340531805494344,"C3","158783","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"2594","AU18_0599","D1ej",1322,4588,6047,0.758723333884571,"D1ej","158784","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"2595","AU18_0589","C22ad",1336,2914,5519,0.527994201848161,"C22ad","158779","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"2596","AU18_0745","C22ad",1336,3337,7239,0.460975272827739,"C22ad","158803","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"2597","AU18_0359","C22ad",1345,2806,6269,0.447599298133674,"C22ad","158752","Turbinaria","Turbinaria_mesenterina",153.55168,-27.39137,"a"
"2598","AU18_0387","C1",1352,5952,5952,1,"C1","158753","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"2599","AU18_0069","C1",1354,4784,4784,1,"C1","158708","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"2600","AU18_0070","C1",1358,5120,5120,1,"C1","158709","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
